order_date,product_id,rank,quantity
2026-06-01,4c3aa7db-e84c-4a5d-816c-737ac47022ef,S,2
2026-06-01,4ca44932-6ef9-46cf-9b80-53cfbeed03e8,S,2
2026-06-01,4cd73c7d-7195-4fed-88e3-2f852662a8c1,A,1
2026-06-01,4d5a46f4-a851-425b-8f36-e842bafcfa8e,B,1
2026-06-01,4df58086-8a4f-4e9e-9bd9-3e33fbfda9bc,A,2
2026-06-01,4e6d7202-8593-4fed-b1a2-c5ed03115ae2,A,1
2026-06-01,4e6d7202-8593-4fed-b1a2-c5ed03115ae2,S,1
2026-06-01,4e96c90f-a2c2-4468-b110-bf1db0031ee5,A,1
2026-06-01,4f570788-db73-4de9-ac28-da173c5c347c,S,2
2026-06-01,4fedebfe-f227-441d-8176-0a21412ec7ae,A,4
2026-06-01,509f9994-b0a6-4493-a529-86e11d3e1c8d,S,4
2026-06-01,5336e1a8-847f-4452-b970-95d3ee46c4f3,S,2
2026-06-01,54fc3ef0-14e3-4b13-8230-a3f90320fe7d,A,6
2026-06-01,555f01de-dc41-461a-b4f0-ce3221019b0d,A,1
2026-06-01,555f01de-dc41-461a-b4f0-ce3221019b0d,S,4
2026-06-01,558e3981-7e98-4385-a263-af961003779d,A,2
2026-06-01,55b97402-ea26-48e9-a190-d76ae9226ca9,A,1
2026-06-01,564f5dff-0daa-4c5d-b846-b45ab3d02608,S,1
2026-06-01,56e2aca0-db46-4efc-a815-1bb03bb109b7,A,1
2026-06-01,5823b126-ec2c-43e3-9a83-23586272a9b5,S,4
2026-06-01,5861d649-723e-4b1a-8ec8-a0ab2679477c,A,3
2026-06-01,595cdf9b-ff46-46f1-9aa3-305e373572a8,A,1
2026-06-01,595cdf9b-ff46-46f1-9aa3-305e373572a8,S,19
2026-06-01,59972889-95a6-45d0-a6a4-5563c0e0deb5,S,3
2026-06-01,59ced473-0b33-4476-a160-a8cd98418adc,S,3
2026-06-01,5b24cc39-d62a-4ee4-a381-def575f2ec4e,S,5
2026-06-01,5cf537cf-01fa-4838-8736-e5778f71d4c9,A,1
2026-06-01,5d040060-40be-4b4a-ba6c-256a9d73ce7c,A,2
2026-06-01,5da1a9a8-3413-4630-9e29-533ae1ede2e3,B,1
2026-06-01,5db55168-59a4-4b8e-99b1-df886c36f520,B,1
2026-06-01,5ec0eaf8-3ae5-4b05-98db-f0d53ea7064d,A,1
2026-06-01,5fd41ce0-93a0-45dd-bad9-ac9bac925a3a,A,1
2026-06-01,600ae0ff-c9f7-4695-bb47-4f80d75692c3,S,4
2026-06-01,605f5088-fb88-43b5-967a-4e6955249f12,S,1
2026-06-01,62efc685-e51c-4868-8640-6f2847adf4e2,A,2
2026-06-01,6505b809-a04b-484c-b8d5-303a82895241,A,1
2026-06-01,655465f1-4a00-4a94-ad74-9688d98d682a,B,1
2026-06-01,6566bf8c-2138-480c-9418-33aeb42c196a,A,1
2026-06-01,6566bf8c-2138-480c-9418-33aeb42c196a,S,2
2026-06-01,65d74bb6-cf1f-4212-b0af-e32e766fd704,A,2
2026-06-01,66d8fc36-1f8e-4f9e-bd1f-3520a43d2897,A,1
2026-06-01,6727d328-957f-4f12-97a5-1f5b7ee87e8a,S,2
2026-06-01,67e4d7c6-3a1f-4a77-b609-ffc7b76a906c,A,1
2026-06-01,6914a1f7-81bd-4e7b-88b5-912fbcfcc21d,A,2
2026-06-01,6a23b067-ad16-404e-bc0d-bb107f785733,S,2
2026-06-01,6a315289-5705-47e6-9420-786e10a39f4c,S,24
2026-06-01,6b1b7b61-0b30-4ad3-b198-8e3b286e3e41,A,1
2026-06-01,6b1b7b61-0b30-4ad3-b198-8e3b286e3e41,S,3
2026-06-01,6c36d7d7-d302-4b90-afc5-b455c54e7bf6,S,4
2026-06-01,6ddada31-1f40-45be-ad13-74bcace3cba2,S,1
2026-06-01,6e05fa0e-8bdf-426e-a07b-87490da50451,A,6
2026-06-01,6f3058a3-bb41-4e5d-b6d2-a26d43aa4095,A,1
2026-06-01,6f3500c8-08f7-4216-b0e7-ebd42ab40584,S,2
2026-06-01,6f636613-1bda-48e0-8d90-0d366ce5445e,S,3
2026-06-01,6f8585ba-42d5-46a5-9628-5da0163bb76a,A,2
2026-06-01,6f8585ba-42d5-46a5-9628-5da0163bb76a,S,2
2026-06-01,7035064d-89ee-44eb-99d8-9b7c4683abde,A,2
2026-06-01,7035064d-89ee-44eb-99d8-9b7c4683abde,S,6
2026-06-01,70b68ddd-c7bb-4d27-ba75-7bf6f090903a,A,3
2026-06-01,70b68ddd-c7bb-4d27-ba75-7bf6f090903a,S,4
2026-06-01,7372874c-ea4e-4e58-b196-14cec3b7c6f3,A,3
2026-06-01,7372874c-ea4e-4e58-b196-14cec3b7c6f3,S,4
2026-06-01,74d8f7ae-a436-4164-b724-e9e5317610d0,A,1
2026-06-01,75d188ea-ed86-42e0-91be-c03d3b95a94a,S,2
2026-06-01,76a2e0dc-7754-4b6b-a238-b6ac7927e767,B,1
2026-06-01,785a755b-421e-4fd2-a6aa-c2ec3bc18335,A,1
2026-06-01,79299e33-3fed-42bf-b7dd-4aa52ea46330,A,1
2026-06-01,79f4908d-0158-41d2-aaf1-431923c53d9b,A,4
2026-06-01,7aad2f4a-7ca1-4ae0-8bde-758b80df1db9,B,1
2026-06-01,7b20b4ff-e1ec-42d0-a8d9-6ed62e33651e,S,1
2026-06-01,7b483337-93de-4967-a0ce-56f001692213,A,1
2026-06-01,7c902c6f-12eb-4230-b648-df8c6e0aec31,A,1
2026-06-01,7eb0691e-f8ec-4740-9c06-82baedadf5e1,A,3
2026-06-01,7eb0691e-f8ec-4740-9c06-82baedadf5e1,S,1
2026-06-01,7ee4d9cf-7359-4161-a49c-bcb5fe52a4f5,B,1
2026-06-01,7f05a4d0-6098-4cde-83d1-0282b3df8941,B,1
2026-06-01,7f25a3f1-1de6-4711-bbe0-62e712fe06ad,S,2
2026-06-01,7f3cda80-6c6a-4c4d-b773-f6a09c12e66c,A,2
2026-06-01,7f948bcc-c4e9-4567-856d-5b113606e6b0,A,11
2026-06-01,7f948bcc-c4e9-4567-856d-5b113606e6b0,S,6
2026-06-01,810cf072-a66e-4e24-a022-0a042cbc55c5,S,4
2026-06-01,8110b101-2cb5-4cb5-ab17-653fbe7bd5ba,B,1
2026-06-01,8110b101-2cb5-4cb5-ab17-653fbe7bd5ba,S,1
2026-06-01,8176b37a-cb35-41b4-aacf-27272f466dfa,A,3
2026-06-01,8176b37a-cb35-41b4-aacf-27272f466dfa,S,16
2026-06-01,81b82566-eb2e-45db-ad37-50359b832501,A,1
2026-06-01,8278d073-a842-40aa-bee2-bac4803433fe,B,1
2026-06-01,82b8327f-1fe6-4e37-810e-843433177bf4,A,1
2026-06-01,8374d612-f463-465d-bb78-841e01b7788b,S,1
2026-06-01,83a4b875-9a2d-4b6b-a3e7-4ecae5fa831f,S,4
2026-06-01,84c6ed22-1ae7-42d0-8bb4-e7b2d7d92580,S,4
2026-06-01,84ccb02d-7935-447f-bedd-759286001999,A,1
2026-06-01,85106af0-3dc2-4afb-a89a-f9da798c1ea0,C,1
2026-06-01,85a87523-c73b-4a58-ac34-2f287e6b54fc,C,1
2026-06-01,86b02dae-cc3f-44b6-a41d-f897d21e37d0,S,1
2026-06-01,88079eec-9093-459d-9be0-fd0c28d6cd24,A,1
2026-06-01,890ac2c2-71f9-44a4-b416-015aafc23e68,A,8
2026-06-01,896b59f7-a9ce-4e79-ad2a-1d4a84be537f,S,1
2026-06-01,8a02def5-2e47-4ca9-a6cd-a424df837707,A,3
2026-06-01,8ad7556b-a03f-41b0-b2c8-60c96beaffc3,S,3
2026-06-01,8c80006f-32d9-47c7-a884-f10050d0a37c,A,1
2026-06-01,8c80006f-32d9-47c7-a884-f10050d0a37c,S,1
2026-06-01,8d06554d-9ae9-44f8-b954-cb05f3d5c0fe,A,2
2026-06-01,8d38dea6-6eb7-4d81-82f4-ee42debde43a,C,1
2026-06-01,8e25e0b2-b66d-4150-bc91-760a71dd4eef,A,4
2026-06-01,8f1e230e-7140-4142-97d5-8096666924aa,A,3
2026-06-01,8f6d6cc5-9055-47c0-95cb-7a3bd3bb1b6b,A,3
2026-06-01,8f6d6cc5-9055-47c0-95cb-7a3bd3bb1b6b,S,1
2026-06-01,8fca391e-2898-4227-a161-fbc56520262c,B,2
2026-06-01,906fdd2d-37ab-4955-9525-6a154cecd703,A,1
2026-06-01,9148a5f5-a362-443a-ad04-516e65c0c3db,S,2
2026-06-01,9155529f-9458-41f4-8986-7e222bf515c3,A,1
2026-06-01,9155529f-9458-41f4-8986-7e222bf515c3,S,2
2026-06-01,915df0ec-4075-4911-8038-c467d5abfde4,S,1
2026-06-01,939156bf-d08d-4131-94ff-ebaf8478cf79,C,1
2026-06-01,93a419ff-bbc6-4393-8131-cecbb1f9dbcf,A,1
2026-06-01,9463f8aa-9cc0-410d-89f3-d8eb0ed69c9e,A,1
2026-06-01,94b44b3e-7129-49b6-add4-12130722e4dc,A,1
2026-06-01,97b46f56-b04a-479f-b74d-441415c8fe55,A,1
2026-06-01,986df249-7217-48e7-8a9e-782a326b9c72,A,1
2026-06-01,99f92037-d89a-4e6c-9990-b756d5b57f8d,A,1
2026-06-01,9a847218-26e3-44a4-a1f2-618910873811,A,1
2026-06-01,9c768e26-5437-402f-bcd3-add7b82f72f2,S,2
2026-06-01,9cc57bbb-0f8b-48aa-a532-c1f1c7499200,S,6
2026-06-01,9f2b1f2a-6148-4b5e-abcf-4ad8fa1ba510,A,7
2026-06-01,9f2b1f2a-6148-4b5e-abcf-4ad8fa1ba510,S,7
2026-06-01,9f90ec91-0665-4edc-8d78-31068feebd5c,A,8
2026-06-01,a07a3a3e-0260-419f-ae24-8270d77747fa,A,4
2026-06-01,a2b08c7f-a144-4cb2-a60f-fd8daeeb6e75,B,1
2026-06-01,a375f6dd-8f88-485f-9ea7-605fa38de0dc,S,3
2026-06-01,a50831d9-7705-45ee-9431-27d7c7f45ba3,S,4
2026-06-01,a63fa603-238b-4c2f-9745-25205d2fdf21,A,1
2026-06-01,a68e335e-3d6c-4f5e-a2d9-287f514dbdbe,A,1
2026-06-01,a69f5bc4-5c7a-41f4-84e8-aa493b011ab1,A,2
2026-06-01,a8ec37ad-2cab-4b16-8b3e-18f8e0112bd1,A,8
2026-06-01,ab3c2eac-9976-4464-a228-52d867d25452,A,4
2026-06-01,ab3f77e9-7c18-4150-8055-561519a88a81,S,3
2026-06-01,acbdb8d4-07a5-4df6-8a57-277af8307fb4,A,1
2026-06-01,acf7507e-58f1-4019-89e8-21238852de7f,B,1
2026-06-01,ad942b9a-24f8-42f9-a419-b3ce58d4d04f,B,1
2026-06-01,ad942b9a-24f8-42f9-a419-b3ce58d4d04f,S,1
2026-06-01,ade39321-62aa-4a31-9aef-4ae1b43eca50,A,1
2026-06-01,ae2b36a4-7342-4472-9e24-db8812029cbc,A,2
2026-06-01,aeb137cc-2f3a-4cd8-977e-03abc9cdab29,S,5
2026-06-01,af236fbf-ff09-437e-98af-bb502ccefbdd,B,3
2026-06-01,b0d6954b-3b46-4a16-a10e-73255da975f9,S,1
2026-06-01,b0ddee46-d457-4cb4-a78b-b24d5acd4457,S,2
2026-06-01,b0fa9543-dd79-4e50-a352-f0e56d4a9b45,S,4
2026-06-01,b104c80d-3eed-422b-ba88-a2fbe01c1668,A,18
2026-06-01,b16c9033-1c67-4620-94b1-0ac964ed44bd,A,2
2026-06-01,b226f46a-4a7d-40f1-82bd-c738a0286a23,S,2
2026-06-01,b2b88547-747f-4bf3-9d17-b70d4a5da9c8,A,2
2026-06-01,b33bd17a-5aa2-466c-9ba7-0bcb6fa22827,A,3
2026-06-01,b3c146a6-5917-4a5a-b162-f032cde31ab7,B,4
2026-06-01,b4e20ce7-d35b-4634-b373-983bc04e3f6a,A,1
2026-06-01,b4e20ce7-d35b-4634-b373-983bc04e3f6a,S,1
2026-06-01,b60d4c37-0737-4ddb-bbb1-3da887d5a698,A,1
2026-06-01,b62b298f-55bd-48eb-90f1-645388f3f5f5,A,2
2026-06-01,b75af1a3-edff-44bc-b90c-61df05f0141d,S,8
2026-06-01,b816918b-b1cb-4383-9097-9c09518a8519,B,2
2026-06-01,b8958e76-0846-4ae1-8b1b-eb985acfe394,A,1
2026-06-01,b8958e76-0846-4ae1-8b1b-eb985acfe394,C,1
2026-06-01,b966c53b-14c3-4bbf-9908-73c3e766ccf5,C,1
2026-06-01,b9bf7f6d-3d56-4519-b00a-1772f8686560,B,1
2026-06-01,ba98bed7-8226-49be-902e-5c8ef3a948aa,A,2
2026-06-01,baf3b75d-aca9-48ac-ab34-abe5ee4da6ee,B,1
2026-06-01,bc120be3-a180-49b2-8404-10b18da4ae06,C,1
2026-06-01,bde7ab2e-c47d-4b32-9d76-0df83a3fee9d,S,5
2026-06-01,be0c4eaa-cba5-42f9-b9b4-45939caacad0,S,2
2026-06-01,bfdc7259-9a52-4ba0-9772-e3c36437998c,S,2
2026-06-01,c1a1b2dc-7098-4b5a-97a0-1a2b92b881d7,B,1
2026-06-01,c23b7582-c8c5-4c28-9ecb-b1f331a991db,A,2
2026-06-01,c295fa7f-8981-4a8d-b6be-3c5d614ebc8c,A,3
2026-06-01,c295fa7f-8981-4a8d-b6be-3c5d614ebc8c,B,1
2026-06-01,c462fc4f-eea2-4506-8654-4c67d7784490,A,6
2026-06-01,c55381f8-ba40-40d9-a404-471a5ebe25a3,A,1
2026-06-01,c55381f8-ba40-40d9-a404-471a5ebe25a3,B,2
2026-06-01,c586a071-6d0b-4b0f-8098-fb063f61db7f,A,1
2026-06-01,c61d85d8-21bb-4c0d-bbb5-61bd2d8aca12,B,1
2026-06-01,c62496b2-6e09-4a88-9e9e-aab3381b88e5,S,18
2026-06-01,c626d4c1-9587-46cb-a4a9-5d5cb23d1aa4,A,1
2026-06-01,c6322337-9558-49da-8d14-42833a90e8e6,A,1
2026-06-01,c6322337-9558-49da-8d14-42833a90e8e6,S,1
2026-06-01,c6b80479-1460-4675-a3db-62c6320d359f,A,2
2026-06-01,c6f3b35e-07e5-481f-a221-a3f648a6c420,A,5
2026-06-01,c6f3b35e-07e5-481f-a221-a3f648a6c420,S,2
2026-06-01,c736ab0a-556d-4e3f-aba2-8105a0987693,A,5
2026-06-01,cb3c5eb7-197e-4a36-8e91-ae28caa4f74b,A,1
2026-06-01,cb740981-7879-4e42-b8f0-09681bc26b28,A,1
2026-06-01,cbd19209-d4b4-4174-bd4c-14b3632a7c09,A,1
2026-06-01,cc58766e-4203-429e-9b44-93a426f3b6b4,A,4
2026-06-01,cc6d6bee-a804-433e-bb87-7b6a9c75090e,A,1
2026-06-01,cd134cf1-6c97-4e2d-87cc-aef971ab6437,B,1
2026-06-01,cd5aa6c6-99f7-4a7c-aff3-80f7d2d189e7,S,16
2026-06-01,cd5f94bf-69ca-479a-bfb9-3e73230f887f,A,1
2026-06-01,cd5f94bf-69ca-479a-bfb9-3e73230f887f,S,10
2026-06-01,ce0cb3e1-04f4-461c-b2a2-9277d0f1717d,S,3
2026-06-01,cf3a177e-2833-4c73-ae6f-f87d9c7784a5,B,1
2026-06-01,cf96a9c6-9f26-4d6e-b444-524c2946fe4c,A,8
2026-06-01,cfc52978-ac78-46d2-8643-b957ef52d485,A,4
2026-06-01,d019c74e-2087-4b7b-8402-ca186b326a3e,C,1
2026-06-01,d0f80443-c852-409a-a175-1c7d14d3103a,A,1
2026-06-01,d164fd8e-d4bc-4d38-8625-28a9f6b97446,A,3
2026-06-01,d177c93e-1b09-46f3-8f65-c6bbbe988133,A,1
2026-06-01,d1dfcea3-00f5-436c-aad4-e488051f50c3,A,1
2026-06-01,d2a83ab4-0f5a-401f-b812-5b824d1066c7,A,1
2026-06-01,d2d4deb7-ee91-48a9-9770-91a21800e5a5,S,1
2026-06-01,d495e713-63fd-48de-a9e1-9d2c52d6820d,A,2
2026-06-01,d4a057ff-c1ec-4978-b11f-2f8e8d8f451e,A,3
2026-06-01,d4a057ff-c1ec-4978-b11f-2f8e8d8f451e,S,7
2026-06-01,d4a96800-e1aa-4838-989e-76cc895f9b27,A,1
2026-06-01,d4e5eff3-7b28-4a56-999f-bddca7285aee,A,1
2026-06-01,d544886c-0ce3-4488-927a-7c15ad5389a0,S,4
2026-06-01,d6a69d52-5890-4e66-a28a-31e799aad8d3,C,1
2026-06-01,d78151c0-99d8-457c-8f70-d9a400cf3b2f,A,1
2026-06-01,d7d0e12b-31dc-407f-ba20-a92db3f38026,A,1
2026-06-01,d7d0e12b-31dc-407f-ba20-a92db3f38026,S,3
2026-06-01,d823661e-f8af-429e-8cc0-ff92e8453627,A,4
2026-06-01,d99ae9bc-b7d1-4f26-9593-a5df3039a902,A,1
2026-06-01,da2ab35f-a24b-4164-be28-2221794a5199,A,2
2026-06-01,db5111f6-4de2-4640-b0a3-e9b04ed5ade5,A,1
2026-06-01,dd078050-bd51-4a17-9fbc-33dc89a88946,A,1
2026-06-01,dd4f8646-749a-4b39-a74e-e2fa1fe4f6b2,A,1
2026-06-01,de48b99c-4652-4a5b-8e16-729e18740d90,S,4
2026-06-01,de916134-7268-432b-82ff-941fb2fd6695,A,1
2026-06-01,df002546-7327-406c-a37d-51707333aa7b,A,2
2026-06-01,df002546-7327-406c-a37d-51707333aa7b,S,4
2026-06-01,e06b5c3a-fae5-46bf-bf7c-3ca85e10671b,A,1
2026-06-01,e1c34648-5d17-489f-b6b8-a48bf7aa3808,C,1
2026-06-01,e21f0217-ac32-4e77-b007-400d98b9da01,A,3
2026-06-01,e23b7403-2273-4dd7-b6cd-0d8e77ffea26,A,2
2026-06-01,e23b7403-2273-4dd7-b6cd-0d8e77ffea26,S,6
2026-06-01,e2e78e8a-016e-4c22-bbd0-3249dcf60c2a,S,3
2026-06-01,e4205724-8537-42a0-aa0f-9770cd3ba3bb,A,4
2026-06-01,e493c6e6-8c6b-46cb-8ae4-7c1116ec27e6,S,7
2026-06-01,e52ebb29-2f16-4d3e-823a-5437dabfed8d,A,4
2026-06-01,e663f764-c037-4781-996e-be55067c1d3b,S,4
2026-06-01,e77c955a-628c-487b-9e75-630793202ce5,A,2
2026-06-01,e7a96ef7-12fc-4466-822b-b0e71cb4aa62,A,2
2026-06-01,e7a96ef7-12fc-4466-822b-b0e71cb4aa62,S,2
2026-06-01,e7b995c9-ce2b-4690-8bf1-f132ca65f74f,A,1
2026-06-01,e8c22acc-4996-4a8f-b715-b1b17abd5834,A,1
2026-06-01,e9f3ca25-8e92-40de-a022-cc462af4db69,S,3
2026-06-01,eb49ff54-7180-405c-8c63-e4274e2b7636,S,4
2026-06-01,eb7bff79-f861-47b2-a464-20d6a80a2b0b,B,1
2026-06-01,ebab0923-dda9-4544-a626-718b1f6dc207,A,1
2026-06-01,ebc3562b-e532-4b94-aa8e-cb6e80d240a7,A,2
2026-06-01,ec71df31-b4e0-4fcb-a24e-90e5acc9e63b,A,3
2026-06-01,ec71df31-b4e0-4fcb-a24e-90e5acc9e63b,B,1
2026-06-01,ec71df31-b4e0-4fcb-a24e-90e5acc9e63b,S,5
2026-06-01,ee60aac5-965e-4fb4-b040-275da174e3a4,S,1
2026-06-01,eee5324b-d7c9-4712-8d72-239a623cd73a,S,1
2026-06-01,ef178a86-c60d-4b48-97e8-5b549440c665,A,2
2026-06-01,f07c3b74-103c-4cb6-87aa-eb9f2d2e7182,S,2
